2011-09-01,1821.00
2011-08-31,1813.50
2011-08-30,1825.00
2011-08-29,1788.00
2011-08-26,1788.00
2011-08-25,1729.00
2011-08-24,1770.00
2011-08-23,1876.00
2011-08-22,1877.50
2011-08-19,1848.00
2011-08-18,1824.00
2011-08-17,1790.00
2011-08-16,1782.50
2011-08-15,1739.00
2011-08-12,1736.00
2011-08-11,1760.00
2011-08-10,1772.00
2011-08-09,1736.00
2011-08-08,1693.00
2011-08-05,1658.75
2011-08-04,1679.50
2011-08-03,1669.25
2011-08-02,1637.75
2011-08-01,1623.00
2011-07-29,1628.50
2011-07-28,1613.50
2011-07-27,1625.00
2011-07-26,1612.75
2011-07-25,1613.50
2011-07-22,1602.00
2011-07-21,1601.00
2011-07-20,1586.00
2011-07-19,1601.00
2011-07-18,1599.00
2011-07-15,1587.00
2011-07-14,1590.50
2011-07-13,1579.00
2011-07-12,1544.50
2011-07-11,1555.50
2011-07-08,1541.50
2011-07-07,1527.50
2011-07-06,1527.25
2011-07-05,1510.00
2011-07-04,1495.00
2011-07-01,1483.00
2011-06-30,1505.50
2011-06-29,1504.25
2011-06-28,1499.00
2011-06-27,1498.00
2011-06-24,1514.75
2011-06-23,1523.00
2011-06-22,1552.50
2011-06-21,1544.75
2011-06-20,1544.00
2011-06-17,1537.50
2011-06-16,1523.25
2011-06-15,1529.75
2011-06-14,1516.00
2011-06-13,1526.25
2011-06-10,1529.75
2011-06-09,1537.75
2011-06-08,1537.75
2011-06-07,1545.00
2011-06-06,1549.00
